first_cat,second_cat,titles,product_link,pictures,prices,nb_votes,votes
Animalerie,Chiens,"Candure Brosse Chien et Chat Professionnel Brosse Chien Poil Long Toilettage du Chien Râteau Dents à Double Face 17+9 Élimine Les Nœuds, Les Tapis et Les Cheveux Emmêlé (Azul)",https://www.amazon.fr/Candure-Professionnel-Toilettage-%C3%89limine-Cheveux/dp/B08JHTC1LY/ref=zg_bs_g_1981901031_d_sccl_22/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/711WBJfxSlL._AC_UL900_SR900,600_.jpg",14.99,11651,4.5
Animalerie,Chiens,"Aimé | Biscuits Petits Os 500g | Nourriture et Supplément Quotidien à base de Calcium destiné au Chiot et Petit Chien | Récompenses, Friandises Sans Conservateurs",https://www.amazon.fr/Aim%C3%A9-Nourriture-Suppl%C3%A9ment-R%C3%A9compenses-Conservateurs/dp/B00EE8NZ56/ref=zg_bs_g_1981901031_d_sccl_23/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81FWRKgsvzL._AC_UL900_SR900,600_.jpg",3.9,1045,4.5
Animalerie,Chiens,"Shampooing de Lavage à Sec pour Animaux de Compagnie - Apaisant et Désodorisant, Ingrédients Naturels, Séchage Rapide et sans Rinçage (Noix de Coco & Avoine)",https://www.amazon.fr/Shampooing-Lavage-pour-Animaux-Compagnie/dp/B0B5LPBLVQ/ref=zg_bs_g_1981901031_d_sccl_24/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71w0ERQC0jL._AC_UL900_SR900,600_.jpg",9.95,1121,4.4
Animalerie,Chiens,Biocanina Milbetel vermifuge pour chiens de plus de 5kg 2 comprimés,https://www.amazon.fr/Biocanina-Milbetel-vermifuge-chiens-comprim%C3%A9s/dp/B01LZPHX8V/ref=zg_bs_g_1981901031_d_sccl_25/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/41lkITGErhL._AC_UL900_SR900,600_.jpg",15.9,1756,4.5
Animalerie,Chiens,"ELS PET Gamelle Chien Surelevee, 2 en 1 Anti Eclaboussure Gamelle de Nourriture et Anti-Glouton Gamelles Eau Chien, 4 Hauteurs RéGlables pour Petits Chien Chat de Compagnie, Moyens et Grands",https://www.amazon.fr/ELS-PET-Gamelle-Eclaboussure-Anti-Glouton/dp/B0BWSZH5KF/ref=zg_bs_g_1981901031_d_sccl_26/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61P1hhalx8L._AC_UL900_SR900,600_.jpg",36.98,636,4.5
Animalerie,Chiens,PEDIGREE Sa Récompense Tasty Friandises - Lot de 6 Sachets de 140g - Mini Bouchées Saveurs Fromage et Bœuf - Idéale pour Eduquer ou Faire Plaisir à son Chien,https://www.amazon.fr/Pedigree-R%C3%A9compense-Bouch%C3%A9es-Fromage-Sachets/dp/B01LTI1URI/ref=zg_bs_g_1981901031_d_sccl_27/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81NATsd4X1L._AC_UL900_SR900,600_.jpg",9.9,2222,4.6
Animalerie,Chiens,"Flexi, Laisse Chien Enrouleur Sangle New Classic 5m, Chiens Jusqu'à 15 Kg, Système de Guidage Perfectionné, Ergonomique et Moderne, Made in Germany - S - 5m - 15kg",https://www.amazon.fr/Classic-Version-Ergonomique-perfectionn%C3%A9-Enrouleur/dp/B00O3B2RG2/ref=zg_bs_g_1981901031_d_sccl_28/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61YTkaQvQgL._AC_UL900_SR900,600_.jpg",11.51,6176,4.5
Animalerie,Chiens,"MASBRILL LED Collier Lumineux pour Chiens, Lumière Collier Chien Rechargeable et Etanche, Collier de Réglable avec 3 Modes d'éclairage pour Petits/Moyens/Grands Chiens(Rose, M)",https://www.amazon.fr/MASBRILL-Collier-Rechargeable-S%C3%A9curit%C3%A9-familier/dp/B077YGZ2P7/ref=zg_bs_g_1981901031_d_sccl_29/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71U+-Bv5ehL._AC_UL900_SR900,600_.jpg",16.99,28163,4.3
Animalerie,Chiens,"FURTIME Panier Chien, Panier pour Chien Moyenne Taille, Lit pour Chien Lavable Duveteux, Antidérapant Lit Chien, Anti-anxiété Panier Chien pour Chiens et Chats de Taille Moyenne, 76x61x23cm",https://www.amazon.fr/FURTIME-Duveteux-Antid%C3%A9rapant-Anti-anxi%C3%A9t%C3%A9-76x61x23cm/dp/B0CHDM7JZQ/ref=zg_bs_g_1981901031_d_sccl_30/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71+KZdOHVXL._AC_UL900_SR900,600_.jpg",31.06,683,4.4
Animalerie,Chiens,"Munchkin Lindam Barrière d’Escalier Sure Shut Axis, Barrière de Sécurité pour Enfants et Animaux, Barrière à Pression pour Portes et Escaliers, Installation Facile Sans Perçage, 76 - 82 cm, Blanche",https://www.amazon.fr/Lindam-Barri%C3%A8re-s%C3%A9curit%C3%A9-Sure-Shut/dp/B001KC05PM/ref=zg_bs_g_1981901031_d_sccl_81/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/41ue4zOeR0L._AC_UL900_SR900,600_.jpg",39.99,13814,4.5
Animalerie,Chiens,"EHEYCIGA Panier Chien Orthopedique, Coussin Chien Dehoussable Lit pour Chien Lavable, Tapis Epais pour Chien Grande Taille, Matelas Chien, Gris, 89x58x9cm",https://www.amazon.fr/EHEYCIGA-Orthopedique-Coussin-Dehoussable-Lavable/dp/B09GLWZW1H/ref=zg_bs_g_1981901031_d_sccl_82/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61XebsJ8HyL._AC_UL900_SR900,600_.jpg",41.99,2851,4.4
Animalerie,Chiens,Prozym 15 Lamelles pour Chiens - Soin Dentaire à mâcher - N°1 chez Les vétérinaires - Haleine fraîche - Anti-tartre - Anti-Plaque - Gencives saines (S),https://www.amazon.fr/CEVA-Prozym-Lamelles-Chien-Taille/dp/B07FT9137B/ref=zg_bs_g_1981901031_d_sccl_83/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81XmbIX2WYL._AC_UL900_SR900,600_.jpg",13.99,535,4.4
Animalerie,Chiens,"by Amazon Aliment Complet Pour Chiens Adultes, Sélection à la Viande en Sauce, 4.8 kg, 48 lot de 100g",https://www.amazon.fr/Amazon-Lifelong-Aliment-adultes-S%C3%A9lection/dp/B0958BDB5C/ref=zg_bs_g_1981901031_d_sccl_84/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/616nCQ1rIUL._AC_UL900_SR900,600_.jpg",19.89,5060,4.4
Animalerie,Chiens,"Taglory Collier pour Chien, Collier en Nylon Réfléchissant Réglable Classique avec Rembourré Doux Respirant Mesh pour Moyens Chiens, M, Rose Vif",https://www.amazon.fr/Taglory-R%C3%A9fl%C3%A9chissant-Classique-Rembourr%C3%A9-Respirant/dp/B08DSHVTZW/ref=zg_bs_g_1981901031_d_sccl_85/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71B-jvj7AuL._AC_UL900_SR900,600_.jpg",10.49,32402,4.6
Animalerie,Chiens,"PetSafe - Lot de 2 Piles RFA-67 (6V) - Compatible Collier de Dressage, Anti-Aboiements et Anti-Fugue pour Chien (PBC19-10765, PDBC-300-20, PIG19-10761, PIG19-10764, SBC30-11224, SBC-18E)",https://www.amazon.fr/PetSafe-Compatible-Dressage-Anti-Aboiements-Anti-Fugue/dp/B0009811TW/ref=zg_bs_g_1981901031_d_sccl_86/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61555kg0SnL._AC_UL900_SR900,600_.jpg",9.99,34009,4.5
Animalerie,Chiens,Nordlinger Pro 742000 Stop'Fix Barriere animaux en bois extensible,https://www.amazon.fr/Nordlinger-Pro-742000-Barriere-extensible/dp/B06XPYLC65/ref=zg_bs_g_1981901031_d_sccl_87/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71r7sFCSOdL._AC_UL900_SR900,600_.jpg",19.9,3262,4.2
Animalerie,Chiens,"Wellness Core, Puppy Trainers, Friandises d'Apprentissage pour Chiot, Naturelles et Sans Céréales, Poulet/Carottes, sachet de 170 g",https://www.amazon.fr/WELLNESS-CORE-Friandises-dapprentissage-Naturelles/dp/B0BGL5Q57T/ref=zg_bs_g_1981901031_d_sccl_88/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61EqEDdDFLL._AC_UL900_SR900,600_.jpg",3.95,2248,4.4
Animalerie,Insectes,"T Design Bricolage avec Aire de nid pour Fourmis, fourmilière Acrylique, Fourmis Insectes, Villa Mania pour Animaux domestiques pour Fourmis domestiques (White)",https://www.amazon.fr/Bricolage-fourmili%C3%A8re-Acrylique-Insectes-domestiques/dp/B09FJ73YCJ/ref=zg_bs_g_2036888031_d_sccl_1/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/816If6P-wKL._AC_UL900_SR900,600_.jpg",,221,4.0
Animalerie,Insectes,GUMEI Nid de Fourmis Tube en Verre Mini nid de Fourmis avec Ferme de Fourmis en Acrylique,https://www.amazon.fr/GUMEI-Fourmis-Verre-Ferme-Acrylique/dp/B088WJ4F7C/ref=zg_bs_g_2036888031_d_sccl_2/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/41q+IaZR68L._AC_UL900_SR900,600_.jpg",12.98,0,0.0
Animalerie,Insectes,"Ant grape Formicarium éducatif pour Ferme à Fourmis pour Tube à essai de Fourmis Live Humidité Grand Espace Nid de Fourmis en Acrylique, Fourmis Insectes (Rose)",https://www.amazon.fr/Ant-grape-Formicarium-%C3%A9ducatif-Acrylique/dp/B07LCZNT2N/ref=zg_bs_g_2036888031_d_sccl_3/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71I3sNYD+hL._AC_UL900_SR900,600_.jpg",20.0,285,3.9
Animalerie,Insectes,AntHouse - Fourmilière Naturelle en Sable | Kit L (Sandwich + Caisse de Fourrage) | Fourmis Incluses,https://www.amazon.fr/Fourmili%C3%A8re-Sable-Fourmis-Reine-GRATUITES/dp/B07772KRPZ/ref=zg_bs_g_2036888031_d_sccl_4/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/810ApwEEbPL._AC_UL900_SR900,600_.jpg",69.99,15,4.7
Animalerie,Insectes,"Grande Taille 24 * 18cm Acrylique NID DE Fourmis, Ferme DE Fourmis, Habitat DE Fourmis, FORMICAIRE avec ARÉNA INTÉGRÉ « Plateforme » (Black)",https://www.amazon.fr/Acrylique-Fourmis-Habitat-FORMICAIRE-Plateforme/dp/B09CPSM6VT/ref=zg_bs_g_2036888031_d_sccl_5/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71p2Xr4tcAL._AC_UL900_SR900,600_.jpg",28.99,22,4.3
Animalerie,Insectes,"Inkbird IBS-TH1 Thermomètre Hygromètre Numérique Bluetooth Thermometre Interieur Hygrometre Enregistreur Temperature Humidité avec Sonde pour Terrarium,Cave Vin,Serre(IBS-TH1+Sonde NTC)",https://www.amazon.fr/Inkbird-Enregistreur-Temperature-Thermometre-Fermentation/dp/B07748V35X/ref=zg_bs_g_2036888031_d_sccl_6/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51uZ32XFzwL._AC_UL900_SR900,600_.jpg",30.99,521,3.7
Animalerie,Insectes,"AntHouse Pack Fourmis Abreuvoir + Super Aliment Sucre Bleu - Set Pack Fourmis Abreuvoir + Super Aliment Sucre Bleu - Set de 3 Abreuvoirs 3D 1 ML, 5 ML et 10 ML",https://www.amazon.fr/AntHouse-Fourmis-Abreuvoir-Super-Aliment/dp/B08B64GCPG/ref=zg_bs_g_2036888031_d_sccl_7/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51ady+oY0BL._AC_UL900_SR900,600_.jpg",24.99,61,4.3
Animalerie,Insectes,AntHouse Pack d'abreuvoirs pour Fourmis 1 ML - Accès Facile pour Les Fourmis et Compatible avec Tous Les Types de terrariums et de fourmilières (3 unités),https://www.amazon.fr/AntHouse-Pack-dabreuvoirs-pour-Fourmis/dp/B08NPYVNKK/ref=zg_bs_g_2036888031_d_sccl_8/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61sXtwrMhKL._AC_UL900_SR900,600_.jpg",17.5,76,4.3
Animalerie,Insectes,"AntHouse | Super Ant Food Nectar Alimentaire Rouge 50 ML | A Base de Sucre, complément idéal pour Votre Terrarium ou Votre colonie de Fourmis, Nourriture pour Les Fourmis",https://www.amazon.fr/AntHouse-Alimentaire-compl%C3%A9ment-Terrarium-Nourriture/dp/B098X6D3ZP/ref=zg_bs_g_2036888031_d_sccl_9/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/617E+Mj-NMS._AC_UL900_SR900,600_.jpg",19.99,31,4.3
Animalerie,Insectes,AntHouse 50 g de mélange de graines de Type I pour Reines granivores et colonie de Fourmis,https://www.amazon.fr/m%C3%A9lange-graines-granivores-colonie-Fourmis/dp/B07D5YQJMS/ref=zg_bs_g_2036888031_d_sccl_10/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71o49+2jteL._AC_UL900_SR900,600_.jpg",16.99,87,4.3
Animalerie,Insectes,"Shenxay Nid de fourmis en verre Tube en verre acrylique avec sortie réglable, mangeoire à fourmis et kit scientifique d'observation",https://www.amazon.fr/fourmi-active-insecte-acrylique-fourmis/dp/B08161Q7NW/ref=zg_bs_g_2036888031_d_sccl_11/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/5151RvZv3qL._AC_UL900_SR900,600_.jpg",6.99,6,4.3
Animalerie,Insectes,6 Couches Fourmi Raisin humidité Zone d'alimentation Fourmi Ferme Acryl Insecte Villa Fourmis nids Villa Animal de Compagnie avancée Manie pour Fourmis Maison (Blanc),https://www.amazon.fr/Couches-humidit%C3%A9-dalimentation-Insecte-Compagnie/dp/B082YP2DR4/ref=zg_bs_g_2036888031_d_sccl_12/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/919qUeEdlAL._AC_UL900_SR900,600_.jpg",45.99,61,3.8
Animalerie,Insectes,AntHouse - Fourmilière Naturelle en Sable | Kit Basic 3D (Sandwich + Caisse de Fourrage) Blanc | Fourmis Incluses,https://www.amazon.fr/AntHouse-Fourmili%C3%A8re-Naturelle-Sandwich-Fourrage/dp/B09M72PB8K/ref=zg_bs_g_2036888031_d_sccl_13/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81HuRjq2uNL._AC_UL900_SR900,600_.jpg",54.99,155,3.9
Animalerie,Insectes,10ml Anti-évasions - Mineral Oil for Ants (Anti-Escape),https://www.amazon.fr/10ml-Anti-%C3%A9vasions-Mineral-Ants-Anti-Escape/dp/B07MJLXYZC/ref=zg_bs_g_2036888031_d_sccl_14/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/21hmSg90IvL._AC_UL900_SR900,600_.jpg",16.99,38,4.3
Animalerie,Insectes,"Moutta | WormFood 2kg, Aliment protéiné pour Les vers de Terre | Idéal pour la Reproduction et l’élevage",https://www.amazon.fr/WormFood-Aliment-prot%C3%A9in%C3%A9-Reproduction-l%C3%A9levage/dp/B09GKTWXBC/ref=zg_bs_g_2036888031_d_sccl_15/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71ymPXpDMmL._AC_UL900_SR900,600_.jpg",17.9,6,4.7
Animalerie,Insectes,AntHouse - Fourmilière Naturelle en Sable 3D | Kit L (Sandwich + Caisse de Fourrage) | Ferme de Fourmis Gris | Colonie de Fourmis Incluse,https://www.amazon.fr/AntHouse-Fourmili%C3%A8re-Naturelle-Sandwich-Fourrage/dp/B09XF1Y8RS/ref=zg_bs_g_2036888031_d_sccl_16/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71vG0GXkHBL._AC_UL900_SR900,600_.jpg",69.99,114,4.2
Animalerie,Insectes,"ant grape humidité de Bricolage Grand 9color Disponible avec nid de fourmilière, Fourmi Acrylique, fourmilière Acrylique (White)",https://www.amazon.fr/ant-grape-Bricolage-Disponible-fourmili%C3%A8re/dp/B07XP25P1Q/ref=zg_bs_g_2036888031_d_sccl_17/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71TUYtpeBWL._AC_UL900_SR900,600_.jpg",,28,4.1
Animalerie,Insectes,AntHouse 10ml Nectar pour Fourmis- Sirop de protéines - Protein Syrup for Queens Ants and Ants COLONYS.,https://www.amazon.fr/AntHouse-Nectar-fourmis-Sirop-prot%C3%A9ines/dp/B01LW2GXHP/ref=zg_bs_g_2036888031_d_sccl_18/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/41KADe3IjoL._AC_UL900_SR900,600_.jpg",16.99,44,3.4
Animalerie,Insectes,"byFormica Mini distributeur de liquide pour fourmis : pour eau, eau sucrée, nectar de fourmis (collection forestière)",https://www.amazon.fr/byFormica-Mini-distributeur-liquide-fourmis/dp/B09PBYB5GF/ref=zg_bs_g_2036888031_d_sccl_19/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71NKBKJb5TL._AC_UL900_SR900,600_.jpg",12.0,6,4.5
Animalerie,Insectes,Nourriture pour Fourmis│Excellente et irrésistible【Nourriture pour Vos Fourmis et Ferme de Fourmis】 - Nouveau Nectar de Sucre Bleu Plus Nectar de Sucre Vert - Pack Économique de 2 Bouteilles de 50 ML,https://www.amazon.fr/Nourriture-Fourmis%E2%94%82Excellente-irr%C3%A9sistible%E3%80%90Nourriture-Fourmis-Fourmis%E3%80%91/dp/B0BGLS3C6W/ref=zg_bs_g_2036888031_d_sccl_20/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61XtAOLvTWL._AC_UL900_SR900,600_.jpg",24.6,4,4.7
Animalerie,Insectes,Ile Flottante Pour Tortue - Aquaterrarium - M,https://www.amazon.fr/Zoo-Med-Flottante-Pour-Tortue/dp/B000256ELW/ref=zg_bs_g_2036888031_d_sccl_21/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61UVj6EhTbL._AC_UL900_SR900,600_.jpg",41.23,2324,4.2
Animalerie,Insectes,AntHouse | Super Ant Food Blue Sugar 50 ML - A Base de Sucre | Complément idéal pour Votre Terrarium ou Votre colonie de Fourmis | Nourriture pour Les Fourmis,https://www.amazon.fr/AntHouse-Super-Food-Blue-Sugar/dp/B09B77H2X7/ref=zg_bs_g_2036888031_d_sccl_22/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/41GlndqyyAL._AC_UL900_SR900,600_.jpg",19.99,79,4.4
Animalerie,Insectes,GGFLY Ferme de Fourmis Acrylique avec château d'eau hydratant nid de Fourmis en béton Fourmi élevage Insectes Maison fourmilière Atelier Accessoires,https://www.amazon.fr/GGFLY-Acrylique-hydratant-fourmili%C3%A8re-Accessoires/dp/B0BLNLND4G/ref=zg_bs_g_2036888031_d_sccl_23/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61Z2ms+5m0L._AC_UL900_SR900,600_.jpg",27.25,3,3.1
Animalerie,Insectes,AntHouse - Fourmilière Naturelle en Sable | Kit Commencement 3D 20x10x10 cm Gris | Fourmis Incluses,https://www.amazon.fr/AntHouse-Fourmili%C3%A8re-Naturelle-Commencement-20x10x10/dp/B09TTC6P8B/ref=zg_bs_g_2036888031_d_sccl_24/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81FQ51QlY0L._AC_UL900_SR900,600_.jpg",49.99,213,4.0
Animalerie,Insectes,CRRONG Écarteurs en Silicone réglables et déformables pour Les Chambres à Coucher des Couples - 2 par Set,https://www.amazon.fr/CRRONG-%C3%89carteurs-Silicone-r%C3%A9glables-d%C3%A9formables/dp/B0D8KRLXCX/ref=zg_bs_g_2036888031_d_sccl_25/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51kapPHKKfL._AC_UL900_SR900,600_.jpg",17.59,0,0.0
Animalerie,Insectes,"Ciseaux Professionnels pour Aquarium et Terrarium Ciseaux pour Plantes Modèle Droit Acier Inoxydable (30,0 cm)",https://www.amazon.fr/Ciseaux-Professionnels-Aquarium-Terrarium-Inoxydable/dp/B01FD76H06/ref=zg_bs_g_2036888031_d_sccl_26/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51QhVf2l6-L._AC_UL900_SR900,600_.jpg",16.99,256,4.5
Animalerie,Insectes,"Anthouse Pack Ant Feeder + Super Food Blue Sugar - Set Anthouse Pack Ant Feeder - Comprend 3 Tailles 1 ML, 5 ML et 10 ML",https://www.amazon.fr/AntHouse-Pack-Feeder-Super-Sugar/dp/B08NPFKHZ7/ref=zg_bs_g_2036888031_d_sccl_27/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61VEvd8RDiL._AC_UL900_SR900,600_.jpg",20.99,11,3.1
Animalerie,Insectes,Nectar à Fourmis SUNBURST - 60 ml de Nourriture Liquide de Qualité Supérieure pour Fourmis,https://www.amazon.fr/Nectar-Fourmis-SUNBURST-Nourriture-Sup%C3%A9rieure/dp/B0112CXCXG/ref=zg_bs_g_2036888031_d_sccl_28/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71XzolMPaJL._AC_UL900_SR900,600_.jpg",,272,4.6
Animalerie,Insectes,WOWOWO Nid de Fourmis en Tube de Verre Mini nid de Fourmis avec Ferme de Fourmis en Acrylique à Zone Active pour Insectes,https://www.amazon.fr/WOWOWO-Fourmis-Acrylique-Active-Insectes/dp/B08ZJ8T9N3/ref=zg_bs_g_2036888031_d_sccl_29/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/41q+IaZR68L._AC_UL900_SR900,600_.jpg",14.99,6,4.1
Animalerie,Insectes,"Byformica Liquide Feeder Mega 16 ML pour Les Fourmis : pour l'eau, Eau de Sucre, ou Ant Nectar, Mega 16 ML (1 pc.)",https://www.amazon.fr/Byformica-Liquide-Feeder-16-ML-Fourmis/dp/B07D5JCVFN/ref=zg_bs_g_2036888031_d_sccl_30/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71opQX8OeaL._AC_UL900_SR900,600_.jpg",8.0,2,4.3
Animalerie,Insectes,"WRIBZD Bols en résine pour reptiles, grenouilles et tortues pour animaux domestiques, lézards, geckos, aquarium, crabes, décorations d'habitat d'ermite, d'élevage",https://www.amazon.fr/WRIBZD-reptiles-grenouilles-domestiques-d%C3%A9corations/dp/B0DDJHRTY5/ref=zg_bs_g_2036888031_d_sccl_31/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/514qrcJ6APL._AC_UL900_SR900,600_.jpg",7.11,0,0.0
Animalerie,Insectes,Serviette d'eau dural Atelier de Fourmis nid d'acrylique Fourmis Maison de Ferme Zone d'activité Poche Mini Nouveau nid de Fourmis (White),https://www.amazon.fr/Serviette-Atelier-Fourmis-dacrylique-dactivit%C3%A9/dp/B09CPZ8DDL/ref=zg_bs_g_2036888031_d_sccl_32/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51C8ufnhdgL._AC_UL900_SR900,600_.jpg",13.99,4,4.4
Animalerie,Insectes,"SIUKE DIY Ant Nest, Zone d'alimentation en Acrylique, Design en T, Bricolage, Ferme à Insectes, Villa, Maison de Manie, nid de Fourmis, Cadeau d'anniversaire",https://www.amazon.fr/SIUKE-dalimentation-Acrylique-Bricolage-danniversaire/dp/B0CSCYKPX9/ref=zg_bs_g_2036888031_d_sccl_33/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61QGhevdG6L._AC_UL900_SR900,600_.jpg",28.79,0,0.0
Animalerie,Insectes,Nid Fourmis Maison Fourmis À 2 Tubes avec Zone d'alimentation Nid Fourmis Acryl Ant Farm Ferme À Fourmis Insectes Villa Pet Mania pour Fourmis Domestiques (Color : White),https://www.amazon.fr/Fourmis-Maison-dalimentation-Insectes-Domestiques/dp/B08PDHGD1H/ref=zg_bs_g_2036888031_d_sccl_34/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71laEn7LTvL._AC_UL900_SR900,600_.jpg",24.87,1,5.0
Animalerie,Insectes,"AntHouse - Fourmilière Acrylique 9x5x1,3 cm | Système d'humidification par Champignon | Transparent | Fourmis gratuites incluses",https://www.amazon.fr/AntHouse-Fourmili%C3%A8re-dhumidification-Champignon-Transparent/dp/B081RR3HP3/ref=zg_bs_g_2036888031_d_sccl_35/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51XbGOsRE2L._AC_UL900_SR900,600_.jpg",25.99,10,4.6
Animalerie,Insectes,Acryl Ant Farm Nid Fourmis Maison Fourmis À 2 Tubes avec Zone d'alimentation Nid Fourmis Ferme À Fourmis Reproduction Boîte Insectes Villa Pet Mania Habitat pour Fourmis Domestique (Size : B),https://www.amazon.fr/Fourmis-dalimentation-Reproduction-Insectes-Domestique/dp/B0C3RTGSCM/ref=zg_bs_g_2036888031_d_sccl_36/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61wnnfHrXqL._AC_UL900_SR900,600_.jpg",21.5,1,4.0
Animalerie,Insectes,Vivarium/ferme à fourmis avec zone d’alimentation et nid - Acrylique,https://www.amazon.fr/Vivarium-ferme-fourmis-avec-dalimentation/dp/B075V3YGSY/ref=zg_bs_g_2036888031_d_sccl_37/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/A1acv07zQeL._AC_UL900_SR900,600_.jpg",19.0,20,3.2
Animalerie,Insectes,"GOTOTOP Ferme de Fourmis, nid de Fourmis nid de Fourmis en Acrylique Transparent, Maison pour Fourmis(Transparent)",https://www.amazon.fr/GOTOTOP-Fourmis-Acrylique-Transparent-Maison/dp/B08MJG9XPB/ref=zg_bs_g_2036888031_d_sccl_38/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/512+qapIA8L._AC_UL900_SR900,600_.jpg",20.07,2,5.0
Animalerie,Insectes,MTFZD Nid Fourmis Grand Acrylique Fourmi Présentoir Formicarium Hydratant Lair pour Fourmi Science Nourrissant Éducatif AntHouse Fourmiliere Insecte Villa Nid Fourmis pour Fourmis Domestiques,https://www.amazon.fr/MTFZD-Formicarium-Nourrissant-Fourmiliere-Domestiques/dp/B08FJCY2NL/ref=zg_bs_g_2036888031_d_sccl_1/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71csPaImF6L._AC_UL900_SR900,600_.jpg",39.0,1,4.0
Animalerie,Insectes,Anti évasion fourmis,https://www.amazon.fr/FOURMIS-HOME-Anti-%C3%A9vasion-fourmis/dp/B0D2WGTSS3/ref=zg_bs_g_2036888031_d_sccl_2/259-2985209-3116263?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/31jgzxPPs-L._AC_UL900_SR900,600_.jpg",,3,4.6
